visibility,datetime,main.temp,main.feels_like,main.temp_min,main.temp_max,main.pressure,main.humidity,main.sea_level,main.grnd_level,wind.speed,wind.deg,wind.gust,clouds.all,sys.sunrise,sys.sunset,weather.main,weather.description,city_name,rain.1h
10000.0,2025-06-11 19:03:23+08:00,26.15,26.15,26.15,26.15,1006.0,90.0,1006.0,982.0,3.68,149.0,5.15,90.0,2025-06-11 05:28:47+08:00,2025-06-11 18:31:07+08:00,Rain,light rain,Malabon,0.21
10000.0,2025-06-11 19:00:05+08:00,28.54,34.26,27.16,28.91,1006.0,84.0,1006.0,1005.0,1.79,178.0,4.02,100.0,2025-06-11 05:26:20+08:00,2025-06-11 18:24:45+08:00,Clouds,overcast clouds,Mandaluyong City,
10000.0,2025-06-11 18:58:34+08:00,28.23,33.55,27.25,29.0,1006.0,85.0,1006.0,1009.0,1.03,0.0,,100.0,2025-06-11 05:26:31+08:00,2025-06-11 18:25:01+08:00,Clouds,overcast clouds,Manila,
10000.0,2025-06-11 19:03:43+08:00,28.11,33.21,27.27,29.03,1006.0,85.0,1006.0,1010.0,1.03,0.0,,100.0,2025-06-11 05:26:32+08:00,2025-06-11 18:25:16+08:00,Clouds,overcast clouds,Navotas,
10000.0,2025-06-11 19:04:00+08:00,28.02,33.12,27.18,28.94,1006.0,86.0,1006.0,1004.0,1.03,0.0,,100.0,2025-06-11 05:26:36+08:00,2025-06-11 18:24:39+08:00,Clouds,overcast clouds,Paranaque City,
10000.0,2025-06-11 19:04:02+08:00,28.58,34.18,27.09,28.84,1006.0,83.0,1006.0,1004.0,1.03,0.0,,100.0,2025-06-11 05:26:13+08:00,2025-06-11 18:24:39+08:00,Clouds,overcast clouds,Pasig,
10000.0,2025-06-11 19:04:04+08:00,28.2,33.29,27.08,28.83,1006.0,84.0,1006.0,1004.0,1.03,0.0,,100.0,2025-06-11 05:26:16+08:00,2025-06-11 18:24:52+08:00,Clouds,overcast clouds,Quezon City,
3170.0,2025-06-11 19:04:18+08:00,28.83,35.83,28.83,28.83,1006.0,95.0,1006.0,990.0,3.18,145.0,4.31,100.0,2025-06-11 05:22:42+08:00,2025-06-11 18:33:02+08:00,Rain,moderate rain,San Juan,2.44
10000.0,2025-06-11 19:03:31+08:00,28.34,33.87,27.28,29.04,1006.0,85.0,1006.0,1004.0,1.03,0.0,,100.0,2025-06-11 05:26:17+08:00,2025-06-11 18:24:29+08:00,Clouds,overcast clouds,Taguig,
10000.0,2025-06-11 19:05:08+08:00,28.11,33.21,27.24,28.99,1006.0,85.0,1006.0,1008.0,6.31,212.0,9.52,100.0,2025-06-11 05:26:24+08:00,2025-06-11 18:25:15+08:00,Clouds,overcast clouds,Valenzuela,
10000.0,2025-06-11 20:00:53+08:00,28.12,33.07,27.27,29.03,1007.0,84.0,1007.0,1009.0,1.54,210.0,,100.0,2025-06-11 05:26:30+08:00,2025-06-11 18:25:10+08:00,Clouds,overcast clouds,Caloocan City,
10000.0,2025-06-11 20:03:22+08:00,28.66,34.21,27.23,28.98,1007.0,82.0,1007.0,999.0,1.54,210.0,,100.0,2025-06-11 05:26:00+08:00,2025-06-11 18:24:36+08:00,Clouds,overcast clouds,City of Marikina,
10000.0,2025-06-11 20:04:49+08:00,28.31,33.42,27.15,28.9,1007.0,83.0,1007.0,1006.0,1.54,210.0,,100.0,2025-06-11 05:26:25+08:00,2025-06-11 18:24:43+08:00,Clouds,overcast clouds,Makati City,
10000.0,2025-06-11 20:04:52+08:00,25.87,26.91,25.87,25.87,1006.0,92.0,1006.0,983.0,4.18,159.0,6.26,100.0,2025-06-11 05:28:47+08:00,2025-06-11 18:31:07+08:00,Clouds,overcast clouds,Malabon,
10000.0,2025-06-11 20:04:57+08:00,28.47,33.68,27.16,28.91,1007.0,82.0,1007.0,1006.0,1.54,210.0,,100.0,2025-06-11 05:26:20+08:00,2025-06-11 18:24:45+08:00,Clouds,overcast clouds,Mandaluyong City,
10000.0,2025-06-11 20:04:59+08:00,28.18,33.06,27.25,29.0,1007.0,83.0,1007.0,1009.0,2.68,218.0,6.71,100.0,2025-06-11 05:26:31+08:00,2025-06-11 18:25:01+08:00,Clouds,overcast clouds,Manila,
10000.0,2025-06-11 20:05:14+08:00,28.09,32.81,27.27,29.03,1007.0,83.0,1007.0,1011.0,2.68,218.0,6.71,100.0,2025-06-11 05:26:32+08:00,2025-06-11 18:25:16+08:00,Clouds,overcast clouds,Navotas,
10000.0,2025-06-11 20:05:28+08:00,27.8,32.04,27.18,28.94,1007.0,83.0,1007.0,1005.0,1.54,210.0,,100.0,2025-06-11 05:26:36+08:00,2025-06-11 18:24:39+08:00,Clouds,overcast clouds,Paranaque City,
10000.0,2025-06-11 20:05:30+08:00,28.53,33.65,27.09,28.84,1007.0,81.0,1007.0,1004.0,1.54,210.0,,100.0,2025-06-11 05:26:13+08:00,2025-06-11 18:24:39+08:00,Clouds,overcast clouds,Pasig,
10000.0,2025-06-11 20:05:34+08:00,28.17,32.86,27.08,28.83,1007.0,82.0,1007.0,1005.0,2.68,218.0,6.71,100.0,2025-06-11 05:26:16+08:00,2025-06-11 18:24:52+08:00,Clouds,overcast clouds,Quezon City,
4030.0,2025-06-11 20:05:48+08:00,28.83,35.83,28.83,28.83,1006.0,93.0,1006.0,991.0,3.74,141.0,4.8,100.0,2025-06-11 05:22:42+08:00,2025-06-11 18:33:02+08:00,Rain,moderate rain,San Juan,1.27
10000.0,2025-06-11 20:06:16+08:00,28.17,32.86,27.28,29.04,1007.0,82.0,1007.0,1005.0,1.54,210.0,,100.0,2025-06-11 05:26:17+08:00,2025-06-11 18:24:29+08:00,Clouds,overcast clouds,Taguig,
10000.0,2025-06-11 20:06:41+08:00,28.02,32.62,27.24,28.9,1007.0,83.0,1007.0,1008.0,4.92,190.0,6.71,99.0,2025-06-11 05:26:24+08:00,2025-06-11 18:25:15+08:00,Clouds,overcast clouds,Valenzuela,
10000.0,2025-06-11 21:00:54+08:00,27.52,31.44,26.72,28.37,1007.0,84.0,1007.0,1010.0,4.47,183.0,10.28,75.0,2025-06-11 05:26:30+08:00,2025-06-11 18:25:10+08:00,Clouds,broken clouds,Caloocan City,
10000.0,2025-06-11 21:01:08+08:00,28.09,32.33,26.68,28.32,1007.0,80.0,1007.0,999.0,3.09,230.0,,75.0,2025-06-11 05:26:00+08:00,2025-06-11 18:24:36+08:00,Clouds,broken clouds,City of Marikina,
10000.0,2025-06-11 21:02:08+08:00,27.26,30.66,26.66,28.3,1007.0,83.0,1007.0,1003.0,3.09,230.0,,75.0,2025-06-11 05:26:48+08:00,2025-06-11 18:24:44+08:00,Clouds,broken clouds,Las Piñas,
10000.0,2025-06-11 21:02:21+08:00,27.69,31.47,26.6,28.25,1007.0,81.0,1007.0,1006.0,3.09,230.0,,75.0,2025-06-11 05:26:25+08:00,2025-06-11 18:24:43+08:00,Rain,light rain,Makati City,0.69
1025.0,2025-06-11 21:02:23+08:00,26.01,26.01,26.01,26.01,1007.0,93.0,1007.0,983.0,4.08,172.0,7.06,100.0,2025-06-11 05:28:47+08:00,2025-06-11 18:31:07+08:00,Rain,moderate rain,Malabon,3.92
10000.0,2025-06-11 21:02:28+08:00,27.86,31.9,26.61,28.25,1007.0,81.0,1007.0,1006.0,3.09,230.0,,75.0,2025-06-11 05:26:20+08:00,2025-06-11 18:24:45+08:00,Clouds,broken clouds,Mandaluyong City,
10000.0,2025-06-11 21:02:31+08:00,27.59,31.49,26.7,28.34,1007.0,83.0,1007.0,1010.0,4.47,183.0,10.28,75.0,2025-06-11 05:26:31+08:00,2025-06-11 18:25:01+08:00,Clouds,broken clouds,Manila,
10000.0,2025-06-11 21:02:42+08:00,27.51,31.42,26.72,28.37,1007.0,84.0,1007.0,1011.0,4.47,183.0,10.28,75.0,2025-06-11 05:26:32+08:00,2025-06-11 18:25:16+08:00,Clouds,broken clouds,Navotas,
10000.0,2025-06-11 21:02:57+08:00,27.32,30.81,26.63,28.28,1007.0,83.0,1007.0,1005.0,3.09,230.0,,75.0,2025-06-11 05:26:36+08:00,2025-06-11 18:24:39+08:00,Clouds,broken clouds,Paranaque City,
10000.0,2025-06-11 21:03:01+08:00,27.6,31.38,26.53,28.17,1006.0,82.0,1006.0,1005.0,4.47,183.0,10.28,75.0,2025-06-11 05:26:16+08:00,2025-06-11 18:24:52+08:00,Clouds,broken clouds,Quezon City,
7067.0,2025-06-11 21:03:17+08:00,28.27,35.27,28.27,28.27,1008.0,95.0,1008.0,991.0,3.0,161.0,4.72,100.0,2025-06-11 05:22:42+08:00,2025-06-11 18:33:02+08:00,Rain,light rain,San Juan,0.65
10000.0,2025-06-11 21:02:42+08:00,27.64,31.48,26.73,28.38,1007.0,82.0,1007.0,1005.0,3.09,230.0,,75.0,2025-06-11 05:26:17+08:00,2025-06-11 18:24:29+08:00,Clouds,broken clouds,Taguig,
10000.0,2025-06-11 21:04:08+08:00,27.52,31.58,26.69,28.34,1007.0,85.0,1007.0,1008.0,4.47,183.0,10.28,100.0,2025-06-11 05:26:24+08:00,2025-06-11 18:25:15+08:00,Clouds,overcast clouds,Valenzuela,
10000.0,2025-06-11 22:00:51+08:00,27.34,31.34,26.72,27.82,1007.0,87.0,1007.0,1010.0,5.81,193.0,10.28,75.0,2025-06-11 05:26:30+08:00,2025-06-11 18:25:10+08:00,Clouds,broken clouds,Caloocan City,
10000.0,2025-06-11 22:01:07+08:00,27.61,31.68,26.68,27.77,1007.0,84.0,1007.0,1000.0,2.57,260.0,,75.0,2025-06-11 05:26:00+08:00,2025-06-11 18:24:36+08:00,Clouds,broken clouds,City of Marikina,
10000.0,2025-06-11 22:00:41+08:00,26.77,29.91,26.66,27.75,1008.0,88.0,1008.0,1004.0,2.57,260.0,,75.0,2025-06-11 05:26:48+08:00,2025-06-11 18:24:44+08:00,Clouds,broken clouds,Las Piñas,
10000.0,2025-06-11 22:02:22+08:00,26.9,30.16,26.6,27.7,1008.0,87.0,1008.0,1007.0,2.57,260.0,,75.0,2025-06-11 05:26:25+08:00,2025-06-11 18:24:43+08:00,Clouds,broken clouds,Makati City,
349.0,2025-06-11 22:02:24+08:00,26.05,26.05,26.05,26.05,1008.0,96.0,1008.0,983.0,5.45,203.0,9.19,100.0,2025-06-11 05:28:47+08:00,2025-06-11 18:31:07+08:00,Clouds,overcast clouds,Malabon,
10000.0,2025-06-11 22:02:29+08:00,27.27,31.03,26.61,27.7,1008.0,86.0,1008.0,1007.0,2.57,260.0,,75.0,2025-06-11 05:26:20+08:00,2025-06-11 18:24:45+08:00,Clouds,broken clouds,Mandaluyong City,
10000.0,2025-06-11 22:00:01+08:00,27.31,31.26,26.7,27.79,1007.0,87.0,1007.0,1010.0,5.81,193.0,10.28,75.0,2025-06-11 05:26:31+08:00,2025-06-11 18:25:01+08:00,Clouds,broken clouds,Manila,
10000.0,2025-06-11 22:02:45+08:00,27.34,31.34,26.72,27.82,1008.0,87.0,1008.0,1012.0,5.81,193.0,10.28,75.0,2025-06-11 05:26:32+08:00,2025-06-11 18:25:16+08:00,Clouds,broken clouds,Navotas,
10000.0,2025-06-11 22:03:00+08:00,26.76,29.8,26.63,27.73,1008.0,87.0,1008.0,1006.0,2.57,260.0,,75.0,2025-06-11 05:26:36+08:00,2025-06-11 18:24:39+08:00,Clouds,broken clouds,Paranaque City,
10000.0,2025-06-11 22:03:02+08:00,27.37,31.18,26.54,27.64,1007.0,85.0,1007.0,1005.0,2.57,260.0,,75.0,2025-06-11 05:26:13+08:00,2025-06-11 18:24:39+08:00,Clouds,broken clouds,Pasig,
10000.0,2025-06-11 22:03:05+08:00,27.26,31.01,26.53,27.62,1007.0,86.0,1007.0,1005.0,3.58,231.0,10.28,75.0,2025-06-11 05:26:16+08:00,2025-06-11 18:24:52+08:00,Clouds,broken clouds,Quezon City,
10000.0,2025-06-11 22:03:21+08:00,28.27,35.27,28.27,28.27,1008.0,95.0,1008.0,992.0,3.42,159.0,5.02,100.0,2025-06-11 05:22:42+08:00,2025-06-11 18:33:02+08:00,Rain,light rain,San Juan,0.21
10000.0,2025-06-11 22:00:21+08:00,27.04,30.43,26.73,27.83,1008.0,86.0,1008.0,1006.0,2.57,260.0,,75.0,2025-06-11 05:26:17+08:00,2025-06-11 18:24:29+08:00,Clouds,broken clouds,Taguig,
5857.0,2025-06-11 22:04:09+08:00,27.34,31.22,26.69,27.79,1008.0,86.0,1008.0,1009.0,2.24,218.0,10.28,100.0,2025-06-11 05:26:24+08:00,2025-06-11 18:25:15+08:00,Clouds,overcast clouds,Valenzuela,
10000.0,2025-06-11 23:00:57+08:00,27.42,31.44,26.72,28.03,1008.0,86.0,1008.0,1010.0,3.09,250.0,,75.0,2025-06-11 05:26:30+08:00,2025-06-11 18:25:10+08:00,Clouds,broken clouds,Caloocan City,
10000.0,2025-06-11 23:01:14+08:00,27.67,31.84,26.68,27.98,1007.0,84.0,1007.0,1000.0,3.09,250.0,,75.0,2025-06-11 05:26:00+08:00,2025-06-11 18:24:36+08:00,Clouds,broken clouds,City of Marikina,
10000.0,2025-06-11 23:02:20+08:00,27.07,30.51,26.66,27.96,1008.0,86.0,1008.0,1004.0,3.09,250.0,,75.0,2025-06-11 05:26:48+08:00,2025-06-11 18:24:44+08:00,Clouds,broken clouds,Las Piñas,
10000.0,2025-06-11 23:02:37+08:00,27.45,31.26,26.6,27.9,1008.0,84.0,1008.0,1007.0,3.09,250.0,,75.0,2025-06-11 05:26:25+08:00,2025-06-11 18:24:43+08:00,Clouds,broken clouds,Makati City,
92.0,2025-06-11 23:02:39+08:00,25.74,26.85,25.74,25.74,1008.0,95.0,1008.0,984.0,4.86,196.0,7.89,100.0,2025-06-11 05:28:47+08:00,2025-06-11 18:31:07+08:00,Clouds,overcast clouds,Malabon,
10000.0,2025-06-11 23:02:45+08:00,27.54,31.5,26.61,27.91,1008.0,84.0,1008.0,1007.0,3.09,250.0,,75.0,2025-06-11 05:26:20+08:00,2025-06-11 18:24:45+08:00,Clouds,broken clouds,Mandaluyong City,
10000.0,2025-06-11 23:02:59+08:00,27.42,31.44,26.72,28.03,1008.0,86.0,1008.0,1012.0,3.09,250.0,,75.0,2025-06-11 05:26:32+08:00,2025-06-11 18:25:16+08:00,Clouds,broken clouds,Navotas,
10000.0,2025-06-11 23:03:14+08:00,27.09,30.56,26.63,27.94,1008.0,86.0,1008.0,1006.0,3.09,250.0,,75.0,2025-06-11 05:26:36+08:00,2025-06-11 18:24:39+08:00,Clouds,broken clouds,Paranaque City,
10000.0,2025-06-11 23:03:19+08:00,27.36,31.15,26.53,27.83,1007.0,85.0,1007.0,1006.0,3.09,250.0,,75.0,2025-06-11 05:26:16+08:00,2025-06-11 18:24:52+08:00,Clouds,broken clouds,Quezon City,
10000.0,2025-06-11 23:03:32+08:00,25.28,26.34,25.28,25.28,1007.0,95.0,1007.0,991.0,3.1,141.0,4.89,100.0,2025-06-11 05:22:42+08:00,2025-06-11 18:33:02+08:00,Clouds,overcast clouds,San Juan,
10000.0,2025-06-11 23:03:57+08:00,27.54,31.63,26.73,28.04,1008.0,85.0,1008.0,1006.0,3.09,250.0,,75.0,2025-06-11 05:26:17+08:00,2025-06-11 18:24:29+08:00,Clouds,broken clouds,Taguig,
4619.0,2025-06-11 23:04:17+08:00,27.42,31.44,26.69,27.99,1008.0,86.0,1008.0,1009.0,6.38,230.0,10.11,100.0,2025-06-11 05:26:24+08:00,2025-06-11 18:25:15+08:00,Clouds,overcast clouds,Valenzuela,
9000.0,2025-06-12 00:00:58+08:00,27.35,31.25,26.72,28.03,1007.0,86.0,1007.0,1010.0,3.13,106.0,5.81,75.0,2025-06-12 05:26:36+08:00,2025-06-12 18:25:27+08:00,Clouds,broken clouds,Caloocan City,
